Resim,Ürün Adı,Ürün Kodu,Son Fiyat,Eski Fiyat,Açıklama,Kategori,Kaynak,Tarih
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Kaju Cevizi 150 g,00032316,"64,50₺",-,"Kaju lezzetini hiçbir şeye değişmeyenlerin nihai seçimi Amigo Kaju Cevizi kendine has aroması ve değişmeyen tadı ile damakalarda şölen etkisi yaratmaktadır.
Ürünümüzü dilerseniz film izlerken dilerseniz de misafirlerinizle sohbet ederken keyifli bir şekilde tüketebilirsiniz.
Alerjen Uyarısı: İçerisinde kaju fıstığı, akasya gamı ve tuz bulunmaktadır. Kaju içermektedir. Eser miktarda yer fıstığı, gluten ve sert kabuklu meyveler içerebilmektedir.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir. Koruyucu atmosferde, el değmeden ambalajlanmıştır. Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00032316
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
150 g e
Alerjen Uyarısı
Kaju içerir.Eser miktarda yer fıstığı, diğer sert kabuklu meyveler ve gluten içerebilir
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Koruyucu atmosferde ambalajlanmıştır./Küçük çocukların boğazına kaçabilir
İçindekiler
Kaju fıstığı, stabilizatör(akasya gamı), tuz
Menşei
Vietnam",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-kaju-cevizi-150-g-p-6050,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Ceviz Kabuklu Kg,00093109,"159,50₺",-,"Ürün Kodu
00093109
Marka
ANADOLU MUTFAĞI
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Gold Harvest Kuruyemiş Gıda ve Tarım Ürünleri San. Tic. A.Ş.
Ürün Net Miktar (g e / ml)
Talep miktarınca g
Alerjen Uyarısı
Sert kabuklu meyveler içerir. Eser miktarda diğer sert kabuklu meyveler, yer fıstığı ve gluten içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
İthal Ürün
Kullanım Talimatı
Küçük çocukların boğazını kapatabilir.
Saklama Koşulları
Güneş ışığından uzak, kuru ve kokusuz ortamda saklayınız.
İçindekiler
Ceviz Kabuklu
Menşei
Abd",Atistirmaliklar,https://www.sokmarket.com.tr/ceviz-kabuklu-kg-p-3838,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Fındık İçi 150 g,00032314,"84,50₺",-,"Doğal içeriği sayesinde oldukça sağlıklı bir atıştırmalık olarak öne çıkan Amigo Fındık İçi, Karadeniz kıyılarından en taze haliyle sizlere ulaşmaktadır
Ürünü dilerseniz farklı yiyeceklerin içerisine ekleyebilir dilerseniz de tek başına tüketebilirsiniz.
Alerjen Uyarısı: İçerisinde fındık içi bulunmaktadır. Fındık içermektedir. Eser miktarda yer fıstığı, gluten ve sert kabuklu meyveler içerebilmektedir.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir. Koruyucu atmosferde, el değmeden ambalajlanmıştır. Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00032314
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
150 g e
Alerjen Uyarısı
Fındık içerir.Eser miktarda yer, fıstığı, sert kabuklu meyveler ve gluten içerebilir
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Koruyucu atmosferde ambalajlanmıştır.Küçük çocukların boğazına kaçabilir
İçindekiler
Fındık içi.
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-findik-ici-150-g-p-8465,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Dalından Çiğ Fındık 150 g,00067060,"69,50₺",-,"Sağlıklı beslenme düzeni için olmazsa olmaz ara öğün seçeneklerinden fındık, atıştırmalık ve ikramlık olarak tercih edilmesinin yanı sıra çeşitli yemek ve tatlılarda da sıklıkla kullanılmaktadır.
Yüksek protein, sağlıklı yağlar ve E vitamini bakımından son derece zengin Amigo Dalından Çiğ Fındık, beslenme programınıza rahatlıkla adapte edebileceğiniz besinler arasında yer almaktadır.
Alerjen Uyarısı: Paket içerisinde çiğ iç fındık bulunur. Eser miktarda yer fıstığı ve diğer kabuklu sert meyveler ile gluten içerebilir.
Ürünümüzü gün ışığından uzak, kuru ve serin yerde muhafaza edilmesi önerilir.
Ürün Kodu
00067060
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ San. ve Tic. A.Ş.
Ürün Net Miktar (g e / ml)
150 g e
Alerjen Uyarısı
Fındık içerir.Eser miktarda yer fıstığı, diğer sert kabuklu meyveler ve gluten içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, serin, kuru ve kokusuz ortamda saklayınız.
İçindekiler
Çiğ iç fındık.
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-dalindan-cig-findik-150-g-p-8085,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Kabuklu Yer Fıstığı 500 g,00071753,"74,50₺",-,"Amigo Kabuklu Yer Fıstığı, yetiştirildiği topraklardan ŞOK Market raflarına güvenle taşınmaktadır.
İlk günkü tazeliğini ve lezzetini koruyan ürünümüz, günlük atıştırmalık veya ikramlık olarak kullanılabilirken tatlı ve yemeklerde de kendine sıkça yer bulabilmektedir.
Yüksek protein ve sağlıklı yağ içeren yer fıstığı, kalp ve kemik sağlığınında desteklenmesine yardımcı olmaktadır.
Alerjen Uyarısı: Ürün içerisinde kabuklu yer fıstığı yer almaktadır. Ayrıca içerisinde eser miktarda diğer sert kabuklu meyveler ve gluten alabilir.
Ürünümüzün güneş ışığından uzak, serin, kokusuz ve kuru yerlerde muhafaza edilerek saklanması önerilir.
Ürün Kodu
00071753
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ San. ve Tic. A.Ş.
Ürün Net Miktar (g e / ml)
500 g e
Alerjen Uyarısı
Yer fıstığı içerir.Eser miktarda diğer sert kabuklu meyveler, ve gluten içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, serin, kuru ve kokusuz ortamda saklayınız.
İçindekiler
Kabuklu yer fıstığı.
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-kabuklu-yer-fistigi-500-g-p-8418,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Soslu Cips Fıstık 200 g,00040706,"27,50₺",-,"Özel olarak hazırlanan eşsiz aromalı sosu sayesinde deneyenlerin vazgeçmediği Amigo Soslu Cips Fıstık, 200 gramlık ambalajı ile ŞOK Market raflarında yerini almaktadır.
Alerjen Uyarısı: İçerisinde yer fıstığı, buğday unu, bitkisel yağ, modifiye nişasta, şeker, nişastalar, aroma verici, maltodekstrin ve tuz bulunmaktadır. Yer fıstığı, gluten ve laktoz içermektedir. Eser miktarda sert kabuklu meyveler içerebilmektedir.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir. Koruyucu atmosferde, el değmeden ambalajlanmıştır. Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00040706
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
200 g e
Alerjen Uyarısı
Yer fıstığı,gluten ve süt ürünü(laktoz) içerir.Eser miktarda diğer sert kabuklu meyveler içerebilir
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Küçük çocukların boğazına kaçabilir
İçindekiler
Yer fıstığı,buğday unu, bitkisel yağ (palm), modifiye nişasta, şeker, nişastalar, aroma verici (süt ürünü ve gluten içerir),maltodekstrin, tuz
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-soslu-cips-fistik-200-g-p-8388,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Tuzlu Fıstık 200 g,00032318,"37,50₺",-,"Çerez çeşitleri arasında oldukça fazla tüketilen ve herkesin damak tadı ile uyumlu lezzete sahip olan Amigo Tuzlu Fıstık, zengin içeriği ve doğal tuz aroması ile beğeni toplamaktadı.
Yer fıstığı içinin işlemlerden geçerek %4 oranında tuz eklenmesiyle hazırlanan ürün film gecelerinizin vazgeçilmezi haline gelir.
Alerjen Uyarısı: Yer fıstığı içermektedir. Antep fıstığı, ceviz, badem, kaju ve fındık içerebilmektedir.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir.
Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00032318
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
200 g e
Alerjen Uyarısı
Yer fıstığı içerir.Eser miktarda Antep fıstığı, ceviz, badem, kaju cevizi ve fındık içerebilir
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, serin, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Küçük çocukların nefes borusuna kaçabilir
İçindekiler
İç yer fıstık, tuz(%4)
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-tuzlu-fistik-200-g-p-7199,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Kızarmış Yer Fıstığı 150 g,00033060,"26,50₺",-,"Atıştırmalık vakitlerinde hemen masalara getirilerek keyfile tüketilen Amigo Kızarmış Yerfıstığı ŞOK Market güvencesi ile satışa sunulmaktadır.
Ürünü dilerseniz tek başına dilerseniz ise yemeklerin ve sosların içerisine ekleyerek tüketebilirsiniz.
Alerjen Uyarısı: İçerisinde yer fıstığı, bitkisel yağ ve tuz bulunmaktadır. Ürün antep fıstığı, badem, ceviz, yer fıstığı, kaju cevizi, fındık ve içeriğinde gluten bulunan besinlerle aynı hatlarda ambalajlanmaktadır.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir. Koruyucu atmosferde, el değmeden ambalajlanmıştır. Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00033060
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
150 g e
Alerjen Uyarısı
Bu ürün Antep fıstığı, badem, ceviz, yer fıstığı, kaju cevizi, fındık, ve gluten içeren ürünlerle aynı hatlarda paketlenmiştir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Küçük çocukların nefes borusuna kaçabilir
İçindekiler
Yer fıstığı, bitkisel yağ (palm),tuz
Menşei
Arjantin",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-kizarmis-yer-fistigi-150-g-p-5810,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Boncuk Fıstık 200 g,00092949,"25,90₺",-,"Ürün Kodu
00092949
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Gold Harvest Kuruyemiş Gıda ve Tarım Ürünleri San. Ve. Tic. A.Ş.
Ürün Net Miktar (g e / ml)
200 g
Alerjen Uyarısı
Yer fıstığı içerir. Eser miktarda sert kabuklu meyveler, gluten ve kükürtdioksit içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, serin, kuru ve kokusuz ortamda muhafaza ediniz.
Ürün Özel Bilgisi / Diğer Uyarılar
Küçük çocukların boğazına kaçabilir. Koruyucu atmosferde ambalajlanmıştır.
İçindekiler
İç yerfıstığı, tuz, stabilizör ( akasya gamı).
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-boncuk-fistik-200-g-p-2833,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Tuzlu Kabuklu Fıstık Kg,00102591,"79,90₺","99,50₺","Ürün Kodu
00102591
Marka
DİĞER
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Gold Harvest Kuruyemiş Gıda ve Tarım Ürünleri San. Ve Tic. A.Ş.
Ürün Net Miktar (g e / ml)
25 kg
Alerjen Uyarısı
Yerfıstığı içerir. Eser miktarda sert kabuklu meyveler, gluten ve kükürtdioksit içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-009723
Saklama Koşulları
Güneş ışığından uzak, kuru ve kokusuz ortamda saklayınız.
İçindekiler
Kabuklu yerfıstığı, tuz (%7,5)
Ürün Özel Bilgisi / Diğer Uyarılar
Domuz kaynaklı hiçbir bileşen içermez. Küçük çocukların boğazına kaçabilir.
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/tuzlu-kabuklu-fistik-kg-p-31145,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Sarı Leblebi 200 g,00032323,"29,50₺",-,"Anadolu yemek kültüründe sıkça kullanılan Amigo Sarı Leblebi, gerek atıştırmalık gerek ise farklı yemeklerin hammadesi olarak kullanılmaktadır.
Ürünü dilerseniz farklı çerezlerle karıştırarak dilerseniz ise tek başına tüketme imkanına sahip olabilirsiniz.
Alerjen Uyarısı: İçerisinde nohut bulunmaktadır. Eser miktarda yer fıstığı, gluten ve sert kabuklu meyveler içerebilmektedir.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir. Koruyucu atmosferde, el değmeden ambalajlanmıştır. Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00032323
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Alerjen Uyarısı
Eser miktarda yer fıstığı, sert kabuklu meyveler ve gluten içerebilir
Ürün Net Miktar (g e / ml)
200 g e
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, serin, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Küçük çocukların boğazına kaçabilir
İçindekiler
Nohut
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-sari-leblebi-200-g-p-7200,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Beyaz Leblebi 200 g,00032417,"29,50₺",-,"Çıtır yapısı ve doğal içeriği ile yüksek memnuniyet oranına sahip olan Amigo Beyaz Leblebi özel yapısı ve taze taneleri ile en sevilen atıştırmalıklardandır.
Ürünü dilerseniz misafirlerinize ikram edebilir dilerseniz de evde vakit geçirirken kendiniz için tüketebilirsiniz.
Alerjen Uyarısı: İçerisinde nohut, tuz ve kabartıcı bulunmaktadır. Eser miktarda yer fıstığı, gluten ve sert kabuklu meyveler içerebilmektedir.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir. Koruyucu atmosferde, el değmeden ambalajlanmıştır. Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00032417
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
200 g e
Alerjen Uyarısı
Eser miktarda yer, fıstığı, sert kabuklu meyveler ve gluten içerebilir
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, serin, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Koruyucu atmosferde ambalajlanmıştır.Küçük çocukların boğazına kaçabilir
İçindekiler
Nohut,tuz, kabartıcı(sodyum hidrojen karbonat).
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-beyaz-leblebi-200-g-p-7074,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Amigo Kabak Çekirdeği 200 g,00032419,"52,50₺",-,"Doğal içeriğe sahip olan ve sağlıklı atıştırmalıklar arasında ilk sırada yer alan Amigo Kabak Çekirdeğini dilerseniz atıştırmalık dilerseniz tatlı yapımında kullanmanız mümkündür.
Tartışılmaz lezzete sahip olan ürünümüzü sevdiklerinizle sohbet ederken veya film izlerken keyifle tüketebilirsiniz.
Alerjen Uyarısı: İçerisinde kabak çekirdeği ve tuz bulunmaktadır. Eser miktarda yer fıstığı, gluten ve sert kabuklu meyveler içerebilmektedir.
Gün ışığı almayan kuru, serin ve kokusuz ortamda muhafaza edilmesi önerilir. Koruyucu atmosferde, el değmeden ambalajlanmıştır. Küçük çocukların nefes borusuna kaçma riski bulunmaktadır.
Ürün Kodu
00032419
Marka
AMİGO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
GOLD HARVEST KURUYEMİŞ GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
200 g e
Alerjen Uyarısı
Eser miktarda sert kabuklu meyveler, yer fıstığı ve gluten içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-26-K-011976
Saklama Koşulları
Güneş ışığından uzak, serin, kuru ve kokusuz ortamda saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Koruyucu atmosferde ambalajlanmıştır.Küçük çocukların boğazına kaçabilir
İçindekiler
Kabak çekirdeği,tuz
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/amigo-kabak-cekirdegi-200-g-p-8519,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Karmen Bütün Fındıklı Sütlü Çikolata 100 g,00135328,"45,00₺",-,"Ürün Kodu
00135328
Marka
KARMEN
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/karmen-butun-findikli-sutlu-cikolata-100-g-p-127179,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Karmen Fındıklı Çikolata 80 g,07038002,"33,00₺",-,"En lezzetli fındıklarla tadına doyulmaz yumuşacık çikolatanın uyumunu bir arada deneyimleyebileceğiniz Karmen Fındıklı Çikolata, hemen herkes için klasikleşmiş atıştırmalık tercihlerindendir.

Ürünümüz keyifli sohbetlerinize eşlik ederek mutluluğunuzu ikiye katlar.

Direkt kullanıma hazır ve en az %29 kakao içeren ürünümüzü serin, kuru, ısıdan ve nemden uzakta saklamanız önerilmektedir. Tavsiye edilen tüketim tarihi (TETT) ambalajının üzerinde yer almaktadır.
Ürün Kodu
07038002
Marka
KARMEN
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
ÜLKER BİSKÜVİ SAN. A.Ş.
Ürün Net Miktar (g e / ml)
80 g e
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-34-K-009464
Kullanım Talimatı
Direkt kullanıma hazır
Saklama Koşulları
SERİN VE KURU YERDE ;ISIDAN VE NEMDEN UZAKTA SAKLAYINIZ.TAVSİYE EDİLEN TÜKETİM TARİHİ(TETT) AMBALAJIN ÜZERİNDEDİR.
Ürün Özel Bilgisi / Diğer Uyarılar
Domuz kaynaklı hiçbir bileşen içermez. Kakao kuru maddesi en az %29'dur.
İçindekiler
Şeker,Kakao yağı,peynir altı suyu tozu(süt),tam yağlı süt tozu,kakao kitlesi,fındık %6 ,bitkisel yağlar(shea palm),emülgatörler(amonyum fosfatitler,poligliserol polieisinoleat,soya lesitini),aroma verici. Kakao yağına ek olarak bitkisel yağ da içermektedir.Kakao kuru maddesi en az %29'dur.
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/karmen-findikli-cikolata-80-g-p-8730,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Karmen Bitter Çikolata 80 g,07038000,"32,00₺",-,"Çikolata tutkunlarının yanlarından eksik etmediği benzersiz lezzetlerden Karmen Bitter Çikolata, eşsiz kahve sohbetlerinin en güzel ikramlıkları arasında yer alır.

Atıştırmalık olarak tüketilen ve hiçbir şekilde domuz türevi katkı maddesi içermeyen Karmen Bitter Çikolata keklerden kurabiyelere, pastalardan sütlü tatlılara kadar pek çok tarife de rahatlıkla adapte edilebilir.

Direkt kullanıma hazır ürünümüzün tavsiye edilen tüketim tarihi (TETT) ve parti numarası ambalajının üzerinde yer almaktadır.

Karmen Bitter Çikolatayı 18° - 22° C’de muhafaza etmeniz, kokudan ve nemden uzak tutmanız önerilmektedir.
 Ürün Kodu
07038000
Marka
KARMEN
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
ÜLKER BİSKÜVİ SAN. A.Ş.
Ürün Net Miktar (g e / ml)
30 g e
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-70-K-00216
Kullanım Talimatı
Direkt kullanıma hazır
Saklama Koşulları
Tavsiye edilen tüketim tarihi (TETT), parti numarası ambalajın üzerindedir. 18-22° C'de muhafaza ediniz. kokudan,nemden uzak tutunuz.
Ürün Özel Bilgisi / Diğer Uyarılar
Ürünümüz hiçbir şekilde domuz türevi katkı maddesi içermez.
İçindekiler
Şeker,kakao kitlesi, kakao yağı,kakao tozu,emülgatör(soya lesitini), sade yağ (süt), aramo verici. Kako kuru maddesi en az %54'tür. Eser miktarda sert kabuklu meyveler, gluten ve yumurta ürünü içerebilir. Domuz yağı ve katkıları içermez.
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/karmen-bitter-cikolata-80-g-p-7402,28/10/2024 11:19
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Karmen Antep Fıstıklı Çikolata 80 g,07038003,"45,00₺",-,"Kahve ve çay sohbetlerine tat katacak en güzel ikramlıklardan olan, domuz kaynaklı hiçbir bileşen içermeyen Karmen Antep Fıstıklı Çikolata, ŞOK Market kalite ve güvencesiyle sizlere sunulmaktadır.

Zengin antep fıstıklarını klasikleşmiş çikolata tadıyla buluşturan Karmen Antep Fıstıklı Çikolata, tatlı krizlerine anında çözüm getiren alternatiflerden biridir.

En az %29 kakao içeren ve direkt kullanıma hazır ürünümüzü kuru, ısıdan ve nemden uzakta saklamanız önerilmektedir. Tavsiye edilen tüketim tarihi (TETT) ambalajının üzerinde yer almaktadır.
 Ürün Kodu
07038003
Marka
KARMEN
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
ÜLKER BİSKÜVİ SAN. A.Ş.
Ürün Net Miktar (g e / ml)
80 g e
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-34-K-009464
Kullanım Talimatı
Direkt kullanıma hazır
Saklama Koşulları
TAVSİYE EDİLEN TÜKETİM TARİHİ (TETT) AMBALAJIN ÜZERİNDEDİR. SERİN VE KURU YERDE; ISIDAN, KOKUDAN VE NEMDEN UZAKTA SAKLAYINIZ.
Ürün Özel Bilgisi / Diğer Uyarılar
Domuz kaynaklı hiçbir bileşen içermez. Kakao kuru maddesi en az %29' dur.
İçindekiler
Şeker, kakao yağı, peynir altı suyu tozu(süt),tam yağlı süt tozu,kakao kitlesi,Antep fıstığı %8,bitkisel yağlar(shea,palm),emülgatörler(amonyum fosfatitler,poligliserol polirisinoleat,soya lesitini), aroma verici. Kakao yağına ek olarak bitkisel yağ da içermektedir. Kakao kuru maddesi en az %29' dur.
Menşei
TÜRKİYE",Atistirmaliklar,https://www.sokmarket.com.tr/karmen-antep-fistikli-cikolata-80-g-p-7403,28/10/2024 11:19
